fecha,empresa,numero_comprobante,articulo,precio_original,precio_normalizado,moneda,origen_dato,metodo_estimacion,observaciones_origen
2022-02-08,HOLCIM,0280-00134859,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-09,HOLCIM,0280-00134899,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-09,HOLCIM,0280-00134900,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-09,HOLCIM,0280-00134901,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-10,HOLCIM,0280-00134932,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-11,HOLCIM,0280-00134965,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-11,HOLCIM,0280-00134966,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-12,HOLCIM,0280-00134990,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-14,HOLCIM,0280-00135027,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-14,HOLCIM,0280-00135028,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-14,HOLCIM,0280-00135029,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-14,HOLCIM,0280-00135030,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-15,HOLCIM,0280-00135065,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-15,HOLCIM,0280-00135066,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-15,HOLCIM,0280-00135067,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-15,HOLCIM,0280-00135068,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-16,HOLCIM,0280-00135118,CEMENTO CPC40 BOL 50 KG,627.39,12.5478,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-16,HOLCIM,0280-00135119,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-16,HOLCIM,0280-00135120,CEMENTO CPC40 BOL 50 KG,627.39,12.5478,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-17,HOLCIM,0280-00135132,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-17,HOLCIM,0280-00135133,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-18,HOLCIM,0280-00135184,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-18,HOLCIM,0280-00135185,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-18,HOLCIM,0280-00135186,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-19,HOLCIM,0280-00135215,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-21,HOLCIM,0280-00135263,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-21,HOLCIM,0280-00135264,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-22,HOLCIM,0280-00135300,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-22,HOLCIM,0280-00135301,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-22,HOLCIM,0280-00135302,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-22,HOLCIM,0280-00135303,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-23,HOLCIM,0280-00135367,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-23,HOLCIM,0280-00135368,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-23,HOLCIM,0280-00135369,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-24,HOLCIM,0280-00135388,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-24,HOLCIM,0280-00135389,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-24,HOLCIM,0280-00135390,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-24,HOLCIM,0280-00135391,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-25,HOLCIM,0280-00135422,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-25,HOLCIM,0280-00135423,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-25,HOLCIM,0280-00135424,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-25,HOLCIM,0280-00135425,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-26,HOLCIM,0280-00135469,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-02-26,HOLCIM,0280-00135470,CEMENTO CPC40 BOL 50 KG,627.76,12.5551,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-02,HOLCIM,0280-00135519,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-02,HOLCIM,0280-00135520,CEMENTO CPC40 BOL 50 KG,655.31,13.1062,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-03,HOLCIM,0280-00135566,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-03,HOLCIM,0280-00135567,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-04,HOLCIM,0280-00135599,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-04,HOLCIM,0280-00135600,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-04,HOLCIM,0280-00135601,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-05,HOLCIM,0280-00135629,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-07,HOLCIM,0280-00135694,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-08,HOLCIM,0280-00135704,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-08,HOLCIM,0280-00135705,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-09,HOLCIM,0280-00135760,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-09,HOLCIM,0280-00135761,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-10,HOLCIM,0280-00135781,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-10,HOLCIM,0280-00135782,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-11,HOLCIM,0280-00135808,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-11,HOLCIM,0280-00135809,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-12,HOLCIM,0280-00135834,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-14,HOLCIM,0280-00135883,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-14,HOLCIM,0280-00135885,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-14,HOLCIM,0280-00135886,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-15,HOLCIM,0280-00135918,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-15,HOLCIM,0280-00135919,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-15,HOLCIM,0280-00135920,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-16,HOLCIM,0280-00135952,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-16,HOLCIM,0280-00135953,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-16,HOLCIM,0280-00135954,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-16,HOLCIM,0280-00135955,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-17,HOLCIM,0280-00135992,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-17,HOLCIM,0280-00135993,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-17,HOLCIM,0280-00135994,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-17,HOLCIM,0280-00135995,CEMENTO CPC40 BOL 50 KG,656.00,13.1201,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-18,HOLCIM,0280-00136029,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-18,HOLCIM,0280-00136030,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-18,HOLCIM,0280-00136031,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-19,HOLCIM,0280-00136055,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-19,HOLCIM,0280-00136064,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-19,HOLCIM,0280-00136065,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-21,HOLCIM,0280-00136130,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-21,HOLCIM,0280-00136131,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-22,HOLCIM,0280-00136143,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-22,HOLCIM,0280-00136144,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-22,HOLCIM,0280-00136145,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-23,HOLCIM,0280-00136193,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-23,HOLCIM,0280-00136194,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-23,HOLCIM,0280-00136195,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-23,HOLCIM,0280-00136196,CEMENTO CPC40 BOL 50 KG,656.01,13.1203,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-25,HOLCIM,0280-00136240,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-26,HOLCIM,0280-00136254,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-28,HOLCIM,0280-00136302,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-28,HOLCIM,0280-00136303,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-29,HOLCIM,0280-00136376,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-29,HOLCIM,0280-00136377,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-29,HOLCIM,0280-00136378,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-30,HOLCIM,0280-00136389,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-30,HOLCIM,0280-00136390,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-30,HOLCIM,0280-00136391,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-30,HOLCIM,0280-00136392,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-30,HOLCIM,0280-00136393,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-31,HOLCIM,0280-00136438,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-31,HOLCIM,0280-00136439,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-31,HOLCIM,0280-00136440,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-03-31,HOLCIM,0280-00136441,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-01,HOLCIM,0280-00136529,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-01,HOLCIM,0280-00136530,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-01,HOLCIM,0280-00136531,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-04,HOLCIM,0280-00136558,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-04,HOLCIM,0280-00136559,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-04,HOLCIM,0280-00136560,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-04,HOLCIM,0280-00136561,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-05,HOLCIM,0280-00136596,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-05,HOLCIM,0280-00136597,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-05,HOLCIM,0280-00136598,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-06,HOLCIM,0280-00136627,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-06,HOLCIM,0280-00136628,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-06,HOLCIM,0280-00136629,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-06,HOLCIM,0280-00136630,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-07,HOLCIM,0280-00136665,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-07,HOLCIM,0280-00136666,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-07,HOLCIM,0280-00136667,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-08,HOLCIM,0280-00136730,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-08,HOLCIM,0280-00136731,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-08,HOLCIM,0280-00136732,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-09,HOLCIM,0280-00136740,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-09,HOLCIM,0280-00136741,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-11,HOLCIM,0280-00136809,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-11,HOLCIM,0280-00136810,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-12,HOLCIM,0280-00136842,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-12,HOLCIM,0280-00136843,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-12,HOLCIM,0280-00136844,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-12,HOLCIM,0280-00136845,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2022-04-13,HOLCIM,0280-00136882,CEMENTO CPC40 BOL 50 KG,688.80,13.7761,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
